縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委候選人11＿候選人名稱,區域立委候選人11＿黨籍,區域立委候選人11_得票數,區域立委候選人12＿候選人名稱,區域立委候選人12＿黨籍,區域立委候選人12_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,"不分區政黨(1)

民主進步黨","不分區政黨(2)

親民黨","不分區政黨(3)

自由台灣黨","不分區政黨(4)

和平鴿聯盟黨","不分區政黨(5)

軍公教聯盟黨","不分區政黨(6)

民國黨","不分區政黨(7)

信心希望聯盟","不分區政黨(8)

中華統一促進黨","不分區政黨(9)

中國國民黨","不分區政黨(10)

台灣團結聯盟","不分區政黨(11)

時代力量","不分區政黨(12)

大愛憲改聯盟","不分區政黨(13)

綠黨社會民主黨聯盟","不分區政黨(14)

台灣獨立黨","不分區政黨(15)

無黨團結聯盟","不分區政黨(16)

新黨","不分區政黨(17)

健保免費連線","不分區政黨(18)

樹黨",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
臺北市,文山區,萬隆里,63000080009,朱立倫/王如玄,1908,蔡英文/陳建仁,1777,宋楚瑜/徐欣瑩,467,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,1387,賴樹聲,無黨籍,29,苗博雅,無黨籍,485,賴士葆,中國國民黨,2130,陳如聖,無黨籍,18,方景鈞,無黨籍,37,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1237,245,14,5,32,67,160,32,1357,56,257,2,184,5,5,463,4,49,0,0,0,0
臺北市,文山區,試院里,63000080023,朱立倫/王如玄,1948,蔡英文/陳建仁,1519,宋楚瑜/徐欣瑩,520,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,1159,賴樹聲,無黨籍,20,苗博雅,無黨籍,587,賴士葆,中國國民黨,2137,陳如聖,無黨籍,13,方景鈞,無黨籍,41,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1043,247,12,8,37,69,124,28,1377,71,207,4,159,5,12,505,13,73,0,0,0,0
臺北市,文山區,順興里,63000080029,朱立倫/王如玄,1775,蔡英文/陳建仁,2051,宋楚瑜/徐欣瑩,536,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,1714,賴樹聲,無黨籍,27,苗博雅,無黨籍,482,賴士葆,中國國民黨,1999,陳如聖,無黨籍,21,方景鈞,無黨籍,41,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1495,295,12,12,28,51,121,34,1352,75,274,7,132,6,9,382,13,47,0,0,0,0
臺北市,松山區,三民里,63000010004,朱立倫/王如玄,1637,蔡英文/陳建仁,1863,宋楚瑜/徐欣瑩,384,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,9,蔣萬安,中國國民黨,1982,潘建志,無黨籍,1358,林新凱,無黨籍,8,趙燕傑,無黨籍,4,邱正浩,無黨籍,9,陳科引,無黨籍,34,李晏榕,無黨籍,432,李成嶽,無黨籍,8,黃麗香,無黨籍,13,,,0,,,0,0,0,0,0,1405,210,10,3,19,47,94,23,1191,65,225,0,150,3,3,417,3,39,0,0,0,0
臺北市,松山區,中崙里,63000010027,朱立倫/王如玄,879,蔡英文/陳建仁,1190,宋楚瑜/徐欣瑩,239,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,9,呂欣潔,無黨籍,239,詹益正,無黨籍,14,蘇承英,無黨籍,15,范揚律,無黨籍,1,林芷芬,無黨籍,12,費鴻泰,中國國民黨,1010,楊實秋,無黨籍,972,,,0,,,0,,,0,,,0,0,0,0,0,898,117,8,5,3,40,31,12,740,50,153,2,66,1,7,149,4,19,0,0,0,0
臺北市,松山區,中正里,63000010026,朱立倫/王如玄,1719,蔡英文/陳建仁,2845,宋楚瑜/徐欣瑩,531,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,38,呂欣潔,無黨籍,625,詹益正,無黨籍,19,蘇承英,無黨籍,16,范揚律,無黨籍,7,林芷芬,無黨籍,19,費鴻泰,中國國民黨,1954,楊實秋,無黨籍,2356,,,0,,,0,,,0,,,0,0,0,0,0,2147,237,12,4,24,58,146,24,1339,107,340,4,209,6,16,367,9,53,0,0,0,0
臺北市,松山區,中華里,63000010015,朱立倫/王如玄,1472,蔡英文/陳建仁,1690,宋楚瑜/徐欣瑩,368,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,7,蔣萬安,中國國民黨,1758,潘建志,無黨籍,1233,林新凱,無黨籍,9,趙燕傑,無黨籍,8,邱正浩,無黨籍,10,陳科引,無黨籍,23,李晏榕,無黨籍,415,李成嶽,無黨籍,16,黃麗香,無黨籍,6,,,0,,,0,0,0,0,0,1275,200,3,3,23,53,97,18,1021,59,205,2,128,8,8,420,3,28,0,0,0,0
臺北市,松山區,介壽里,63000010009,朱立倫/王如玄,909,蔡英文/陳建仁,1360,宋楚瑜/徐欣瑩,239,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,6,蔣萬安,中國國民黨,1116,潘建志,無黨籍,965,林新凱,無黨籍,10,趙燕傑,無黨籍,4,邱正浩,無黨籍,6,陳科引,無黨籍,17,李晏榕,無黨籍,346,李成嶽,無黨籍,14,黃麗香,無黨籍,3,,,0,,,0,0,0,0,0,1035,125,2,4,13,34,58,13,656,42,154,1,120,3,5,227,3,24,0,0,0,0
臺北市,松山區,吉仁里,63000010029,朱立倫/王如玄,854,蔡英文/陳建仁,1121,宋楚瑜/徐欣瑩,251,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,9,呂欣潔,無黨籍,236,詹益正,無黨籍,7,蘇承英,無黨籍,7,范揚律,無黨籍,3,林芷芬,無黨籍,13,費鴻泰,中國國民黨,965,楊實秋,無黨籍,957,,,0,,,0,,,0,,,0,0,0,0,0,831,119,8,2,11,39,47,15,666,48,145,0,83,3,14,175,8,18,0,0,0,0
臺北市,松山區,吉祥里,63000010022,朱立倫/王如玄,1913,蔡英文/陳建仁,2357,宋楚瑜/徐欣瑩,528,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,26,呂欣潔,無黨籍,496,詹益正,無黨籍,26,蘇承英,無黨籍,10,范揚律,無黨籍,11,林芷芬,無黨籍,9,費鴻泰,中國國民黨,2113,楊實秋,無黨籍,2059,,,0,,,0,,,0,,,0,0,0,0,0,1740,283,14,3,26,63,121,34,1368,111,299,7,154,8,14,514,10,45,0,0,0,0
臺北市,松山區,安平里,63000010019,朱立倫/王如玄,1709,蔡英文/陳建仁,2732,宋楚瑜/徐欣瑩,496,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,17,蔣萬安,中國國民黨,2070,潘建志,無黨籍,2047,林新凱,無黨籍,19,趙燕傑,無黨籍,9,邱正浩,無黨籍,14,陳科引,無黨籍,38,李晏榕,無黨籍,577,李成嶽,無黨籍,29,黃麗香,無黨籍,22,,,0,,,0,0,0,0,0,2089,261,15,10,29,65,99,21,1323,115,306,7,150,8,16,357,13,50,0,0,0,0
臺北市,松山區,富泰里,63000010008,朱立倫/王如玄,1184,蔡英文/陳建仁,1130,宋楚瑜/徐欣瑩,285,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,2,蔣萬安,中國國民黨,1426,潘建志,無黨籍,775,林新凱,無黨籍,9,趙燕傑,無黨籍,3,邱正浩,無黨籍,3,陳科引,無黨籍,24,李晏榕,無黨籍,306,李成嶽,無黨籍,4,黃麗香,無黨籍,6,,,0,,,0,0,0,0,0,806,155,2,1,9,37,68,17,807,43,165,1,111,3,5,354,5,20,0,0,0,0
臺北市,松山區,富錦里,63000010006,朱立倫/王如玄,1239,蔡英文/陳建仁,1434,宋楚瑜/徐欣瑩,282,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,6,蔣萬安,中國國民黨,1484,潘建志,無黨籍,1026,林新凱,無黨籍,7,趙燕傑,無黨籍,4,邱正浩,無黨籍,7,陳科引,無黨籍,18,李晏榕,無黨籍,341,李成嶽,無黨籍,13,黃麗香,無黨籍,3,,,0,,,0,0,0,0,0,1068,142,3,3,13,44,66,21,903,62,162,2,112,3,4,323,1,30,0,0,0,0
臺北市,松山區,復勢里,63000010033,朱立倫/王如玄,1234,蔡英文/陳建仁,1960,宋楚瑜/徐欣瑩,365,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,22,呂欣潔,無黨籍,387,詹益正,無黨籍,8,蘇承英,無黨籍,11,范揚律,無黨籍,3,林芷芬,無黨籍,11,費鴻泰,中國國民黨,1389,楊實秋,無黨籍,1654,,,0,,,0,,,0,,,0,0,0,0,0,1450,205,3,8,17,43,80,12,989,93,206,2,135,6,13,253,7,31,0,0,0,0
臺北市,松山區,復建里,63000010032,朱立倫/王如玄,1008,蔡英文/陳建仁,1188,宋楚瑜/徐欣瑩,297,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,23,呂欣潔,無黨籍,271,詹益正,無黨籍,8,蘇承英,無黨籍,8,范揚律,無黨籍,0,林芷芬,無黨籍,10,費鴻泰,中國國民黨,1171,楊實秋,無黨籍,984,,,0,,,0,,,0,,,0,0,0,0,0,865,129,8,2,17,47,68,13,742,37,152,1,98,4,5,279,5,34,0,0,0,0
臺北市,松山區,復源里,63000010031,朱立倫/王如玄,732,蔡英文/陳建仁,889,宋楚瑜/徐欣瑩,213,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,8,呂欣潔,無黨籍,177,詹益正,無黨籍,9,蘇承英,無黨籍,5,范揚律,無黨籍,7,林芷芬,無黨籍,2,費鴻泰,中國國民黨,859,楊實秋,無黨籍,744,,,0,,,0,,,0,,,0,0,0,0,0,661,116,7,1,11,19,67,16,563,32,98,2,68,5,6,143,6,14,0,0,0,0
臺北市,松山區,復盛里,63000010025,朱立倫/王如玄,1586,蔡英文/陳建仁,1827,宋楚瑜/徐欣瑩,417,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,22,呂欣潔,無黨籍,383,詹益正,無黨籍,12,蘇承英,無黨籍,11,范揚律,無黨籍,7,林芷芬,無黨籍,11,費鴻泰,中國國民黨,1782,楊實秋,無黨籍,1560,,,0,,,0,,,0,,,0,0,0,0,0,1356,236,6,6,29,56,69,27,1224,62,242,5,130,6,10,332,9,32,0,0,0,0
臺北市,松山區,慈祐里,63000010018,朱立倫/王如玄,1160,蔡英文/陳建仁,2263,宋楚瑜/徐欣瑩,473,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,32,呂欣潔,無黨籍,547,詹益正,無黨籍,14,蘇承英,無黨籍,21,范揚律,無黨籍,6,林芷芬,無黨籍,18,費鴻泰,中國國民黨,1362,楊實秋,無黨籍,1826,,,0,,,0,,,0,,,0,0,0,0,0,1694,261,10,3,23,50,60,20,926,109,275,5,136,7,10,237,16,35,0,0,0,0
臺北市,松山區,敦化里,63000010030,朱立倫/王如玄,1466,蔡英文/陳建仁,2141,宋楚瑜/徐欣瑩,418,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,22,呂欣潔,無黨籍,453,詹益正,無黨籍,11,蘇承英,無黨籍,23,范揚律,無黨籍,4,林芷芬,無黨籍,17,費鴻泰,中國國民黨,1657,楊實秋,無黨籍,1811,,,0,,,0,,,0,,,0,0,0,0,0,1606,210,8,7,26,74,109,28,1115,107,250,3,165,8,9,292,7,32,0,0,0,0
臺北市,松山區,新東里,63000010007,朱立倫/王如玄,1104,蔡英文/陳建仁,1486,宋楚瑜/徐欣瑩,278,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,4,蔣萬安,中國國民黨,1362,潘建志,無黨籍,1054,林新凱,無黨籍,14,趙燕傑,無黨籍,3,邱正浩,無黨籍,3,陳科引,無黨籍,29,李晏榕,無黨籍,352,李成嶽,無黨籍,14,黃麗香,無黨籍,10,,,0,,,0,0,0,0,0,1120,159,5,3,12,48,46,25,818,49,168,5,108,5,5,264,6,21,0,0,0,0
臺北市,松山區,新益里,63000010005,朱立倫/王如玄,1043,蔡英文/陳建仁,1530,宋楚瑜/徐欣瑩,262,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,9,蔣萬安,中國國民黨,1292,潘建志,無黨籍,1103,林新凱,無黨籍,4,趙燕傑,無黨籍,5,邱正浩,無黨籍,5,陳科引,無黨籍,16,李晏榕,無黨籍,358,李成嶽,無黨籍,7,黃麗香,無黨籍,8,,,0,,,0,0,0,0,0,1163,137,3,1,3,35,60,13,796,47,187,3,138,5,3,220,6,24,0,0,0,0
臺北市,松山區,新聚里,63000010024,朱立倫/王如玄,1683,蔡英文/陳建仁,2449,宋楚瑜/徐欣瑩,489,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,28,呂欣潔,無黨籍,532,詹益正,無黨籍,23,蘇承英,無黨籍,21,范揚律,無黨籍,6,林芷芬,無黨籍,20,費鴻泰,中國國民黨,1880,楊實秋,無黨籍,2035,,,0,,,0,,,0,,,0,0,0,0,0,1876,253,6,4,17,52,95,30,1346,87,300,7,176,6,14,305,9,35,0,0,0,0
臺北市,松山區,東光里,63000010011,朱立倫/王如玄,1782,蔡英文/陳建仁,1968,宋楚瑜/徐欣瑩,421,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,8,蔣萬安,中國國民黨,2117,潘建志,無黨籍,1427,林新凱,無黨籍,17,趙燕傑,無黨籍,8,邱正浩,無黨籍,15,陳科引,無黨籍,24,李晏榕,無黨籍,446,李成嶽,無黨籍,21,黃麗香,無黨籍,22,,,0,,,0,0,0,0,0,1492,226,8,5,17,67,81,33,1294,73,200,4,153,35,16,417,7,33,0,0,0,0
臺北市,松山區,東勢里,63000010014,朱立倫/王如玄,927,蔡英文/陳建仁,1303,宋楚瑜/徐欣瑩,236,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,1,蔣萬安,中國國民黨,1102,潘建志,無黨籍,927,林新凱,無黨籍,14,趙燕傑,無黨籍,1,邱正浩,無黨籍,4,陳科引,無黨籍,11,李晏榕,無黨籍,351,李成嶽,無黨籍,13,黃麗香,無黨籍,6,,,0,,,0,0,0,0,0,964,122,2,3,12,29,57,10,652,56,164,2,107,2,1,246,12,23,0,0,0,0
臺北市,松山區,東昌里,63000010013,朱立倫/王如玄,560,蔡英文/陳建仁,843,宋楚瑜/徐欣瑩,139,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,3,蔣萬安,中國國民黨,686,潘建志,無黨籍,608,林新凱,無黨籍,5,趙燕傑,無黨籍,1,邱正浩,無黨籍,2,陳科引,無黨籍,7,李晏榕,無黨籍,191,李成嶽,無黨籍,4,黃麗香,無黨籍,6,,,0,,,0,0,0,0,0,642,87,9,1,6,15,40,11,412,32,86,2,57,2,3,129,3,11,0,0,0,0
臺北市,松山區,東榮里,63000010003,朱立倫/王如玄,1790,蔡英文/陳建仁,2369,宋楚瑜/徐欣瑩,377,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,10,蔣萬安,中國國民黨,2130,潘建志,無黨籍,1698,林新凱,無黨籍,14,趙燕傑,無黨籍,10,邱正浩,無黨籍,5,陳科引,無黨籍,38,李晏榕,無黨籍,556,李成嶽,無黨籍,23,黃麗香,無黨籍,6,,,0,,,0,0,0,0,0,1764,217,9,2,25,35,126,36,1244,102,252,0,170,5,11,502,4,35,0,0,0,0
臺北市,松山區,松基里,63000010035,朱立倫/王如玄,748,蔡英文/陳建仁,1135,宋楚瑜/徐欣瑩,179,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,6,蔣萬安,中國國民黨,917,潘建志,無黨籍,788,林新凱,無黨籍,12,趙燕傑,無黨籍,3,邱正浩,無黨籍,3,陳科引,無黨籍,15,李晏榕,無黨籍,291,李成嶽,無黨籍,5,黃麗香,無黨籍,5,,,0,,,0,0,0,0,0,880,103,8,3,9,25,39,10,584,48,128,2,60,2,5,151,4,12,0,0,0,0
臺北市,松山區,民有里,63000010016,朱立倫/王如玄,1896,蔡英文/陳建仁,2704,宋楚瑜/徐欣瑩,485,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,3,蔣萬安,中國國民黨,2312,潘建志,無黨籍,2041,林新凱,無黨籍,16,趙燕傑,無黨籍,8,邱正浩,無黨籍,10,陳科引,無黨籍,34,李晏榕,無黨籍,573,李成嶽,無黨籍,25,黃麗香,無黨籍,10,,,0,,,0,0,0,0,0,2092,240,8,3,23,49,126,40,1402,126,260,5,195,5,31,454,11,48,0,0,0,0
臺北市,松山區,民福里,63000010017,朱立倫/王如玄,1709,蔡英文/陳建仁,1698,宋楚瑜/徐欣瑩,463,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,7,蔣萬安,中國國民黨,2117,潘建志,無黨籍,1257,林新凱,無黨籍,18,趙燕傑,無黨籍,5,邱正浩,無黨籍,12,陳科引,無黨籍,33,李晏榕,無黨籍,373,李成嶽,無黨籍,15,黃麗香,無黨籍,5,,,0,,,0,0,0,0,0,1266,245,10,3,29,44,113,33,1204,67,234,4,140,5,7,463,7,23,0,0,0,0
臺北市,松山區,福成里,63000010034,朱立倫/王如玄,550,蔡英文/陳建仁,827,宋楚瑜/徐欣瑩,144,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,9,呂欣潔,無黨籍,176,詹益正,無黨籍,4,蘇承英,無黨籍,1,范揚律,無黨籍,3,林芷芬,無黨籍,13,費鴻泰,中國國民黨,580,楊實秋,無黨籍,709,,,0,,,0,,,0,,,0,0,0,0,0,623,70,4,1,10,21,43,16,416,34,88,0,57,3,1,115,7,11,0,0,0,0
臺北市,松山區,精忠里,63000010010,朱立倫/王如玄,1022,蔡英文/陳建仁,1163,宋楚瑜/徐欣瑩,246,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,4,蔣萬安,中國國民黨,1241,潘建志,無黨籍,822,林新凱,無黨籍,8,趙燕傑,無黨籍,4,邱正浩,無黨籍,4,陳科引,無黨籍,11,李晏榕,無黨籍,274,李成嶽,無黨籍,17,黃麗香,無黨籍,7,,,0,,,0,0,0,0,0,910,122,4,1,19,22,64,10,725,48,108,2,85,1,4,283,4,20,0,0,0,0
臺北市,松山區,美仁里,63000010028,朱立倫/王如玄,724,蔡英文/陳建仁,1076,宋楚瑜/徐欣瑩,187,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,7,呂欣潔,無黨籍,209,詹益正,無黨籍,8,蘇承英,無黨籍,5,范揚律,無黨籍,2,林芷芬,無黨籍,6,費鴻泰,中國國民黨,827,楊實秋,無黨籍,895,,,0,,,0,,,0,,,0,0,0,0,0,845,90,1,3,7,14,46,9,548,34,103,2,67,4,8,173,2,27,0,0,0,0
臺北市,松山區,自強里,63000010021,朱立倫/王如玄,3413,蔡英文/陳建仁,1501,宋楚瑜/徐欣瑩,684,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,14,蔣萬安,中國國民黨,3994,潘建志,無黨籍,986,林新凱,無黨籍,10,趙燕傑,無黨籍,5,邱正浩,無黨籍,9,陳科引,無黨籍,29,李晏榕,無黨籍,468,李成嶽,無黨籍,25,黃麗香,無黨籍,22,,,0,,,0,0,0,0,0,1020,340,10,1,28,71,148,54,2370,55,245,4,213,1,5,1020,7,41,0,0,0,0
臺北市,松山區,莊敬里,63000010002,朱立倫/王如玄,1254,蔡英文/陳建仁,1480,宋楚瑜/徐欣瑩,378,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,9,蔣萬安,中國國民黨,1579,潘建志,無黨籍,1030,林新凱,無黨籍,13,趙燕傑,無黨籍,5,邱正浩,無黨籍,14,陳科引,無黨籍,27,李晏榕,無黨籍,360,李成嶽,無黨籍,13,黃麗香,無黨籍,6,,,0,,,0,0,0,0,0,1085,198,6,5,36,46,90,14,995,49,192,3,104,10,9,243,9,17,0,0,0,0
臺北市,松山區,鵬程里,63000010020,朱立倫/王如玄,1499,蔡英文/陳建仁,1326,宋楚瑜/徐欣瑩,389,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,8,蔣萬安,中國國民黨,1802,潘建志,無黨籍,935,林新凱,無黨籍,12,趙燕傑,無黨籍,9,邱正浩,無黨籍,6,陳科引,無黨籍,15,李晏榕,無黨籍,346,李成嶽,無黨籍,19,黃麗香,無黨籍,9,,,0,,,0,0,0,0,0,950,190,4,1,20,56,50,31,1055,63,184,1,127,2,7,439,6,27,0,0,0,0
臺北市,松山區,龍田里,63000010012,朱立倫/王如玄,2948,蔡英文/陳建仁,1964,宋楚瑜/徐欣瑩,567,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,14,蔣萬安,中國國民黨,3381,潘建志,無黨籍,1326,林新凱,無黨籍,21,趙燕傑,無黨籍,12,邱正浩,無黨籍,5,陳科引,無黨籍,29,李晏榕,無黨籍,572,李成嶽,無黨籍,33,黃麗香,無黨籍,11,,,0,,,0,0,0,0,0,1400,315,7,6,40,65,178,50,1910,64,260,9,184,4,9,933,2,58,0,0,0,0
臺北市,萬華區,仁德里,63000070009,朱立倫/王如玄,997,蔡英文/陳建仁,1638,宋楚瑜/徐欣瑩,268,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1220,李家幸,無黨籍,13,黃福卿,無黨籍,12,洪顯政,無黨籍,10,龔偉綸,無黨籍,36,林昶佐,無黨籍,1528,尤瑞敏,無黨籍,74,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1232,159,7,6,19,43,47,12,795,86,202,6,97,5,7,169,5,30,0,0,0,0
臺北市,萬華區,保德里,63000070027,朱立倫/王如玄,668,蔡英文/陳建仁,1170,宋楚瑜/徐欣瑩,201,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,858,李家幸,無黨籍,4,黃福卿,無黨籍,6,洪顯政,無黨籍,5,龔偉綸,無黨籍,22,林昶佐,無黨籍,1090,尤瑞敏,無黨籍,40,,,0,,,0,,,0,,,0,,,0,0,0,0,0,896,92,2,3,7,28,25,5,592,54,142,3,66,3,6,94,8,17,0,0,0,0
臺北市,萬華區,全德里,63000070026,朱立倫/王如玄,820,蔡英文/陳建仁,1492,宋楚瑜/徐欣瑩,248,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1018,李家幸,無黨籍,16,黃福卿,無黨籍,7,洪顯政,無黨籍,7,龔偉綸,無黨籍,27,林昶佐,無黨籍,1346,尤瑞敏,無黨籍,64,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1129,132,6,1,20,34,36,10,685,58,205,2,58,6,10,141,6,23,0,0,0,0
臺北市,萬華區,凌霄里,63000070035,朱立倫/王如玄,1069,蔡英文/陳建仁,925,宋楚瑜/徐欣瑩,285,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1284,李家幸,無黨籍,9,黃福卿,無黨籍,7,洪顯政,無黨籍,3,龔偉綸,無黨籍,16,林昶佐,無黨籍,849,尤瑞敏,無黨籍,90,,,0,,,0,,,0,,,0,,,0,0,0,0,0,704,176,4,4,8,42,44,21,815,32,131,0,38,5,10,207,5,29,0,0,0,0
臺北市,萬華區,和平里,63000070016,朱立倫/王如玄,1069,蔡英文/陳建仁,2725,宋楚瑜/徐欣瑩,417,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1359,李家幸,無黨籍,26,黃福卿,無黨籍,11,洪顯政,無黨籍,10,龔偉綸,無黨籍,40,林昶佐,無黨籍,2581,尤瑞敏,無黨籍,122,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2169,219,13,5,13,71,65,13,883,118,300,2,87,8,22,153,16,33,0,0,0,0
臺北市,萬華區,和德里,63000070024,朱立倫/王如玄,1148,蔡英文/陳建仁,2514,宋楚瑜/徐欣瑩,408,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1532,李家幸,無黨籍,22,黃福卿,無黨籍,17,洪顯政,無黨籍,15,龔偉綸,無黨籍,54,林昶佐,無黨籍,2242,尤瑞敏,無黨籍,120,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1997,207,19,8,19,55,66,13,1018,107,225,4,69,13,21,126,18,43,0,0,0,0
臺北市,萬華區,壽德里,63000070030,朱立倫/王如玄,1044,蔡英文/陳建仁,1771,宋楚瑜/徐欣瑩,289,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1297,李家幸,無黨籍,14,黃福卿,無黨籍,7,洪顯政,無黨籍,11,龔偉綸,無黨籍,23,林昶佐,無黨籍,1658,尤瑞敏,無黨籍,74,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1408,159,10,2,18,43,48,12,850,66,205,2,65,1,8,173,7,37,0,0,0,0
臺北市,萬華區,孝德里,63000070023,朱立倫/王如玄,512,蔡英文/陳建仁,1355,宋楚瑜/徐欣瑩,240,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,687,李家幸,無黨籍,18,黃福卿,無黨籍,6,洪顯政,無黨籍,5,龔偉綸,無黨籍,22,林昶佐,無黨籍,1249,尤瑞敏,無黨籍,60,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1052,120,7,0,11,16,29,9,458,59,160,2,54,5,9,61,7,16,0,0,0,0
臺北市,萬華區,富民里,63000070007,朱立倫/王如玄,837,蔡英文/陳建仁,1890,宋楚瑜/徐欣瑩,265,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1044,李家幸,無黨籍,19,黃福卿,無黨籍,9,洪顯政,無黨籍,9,龔偉綸,無黨籍,28,林昶佐,無黨籍,1782,尤瑞敏,無黨籍,65,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1570,122,8,2,6,49,29,16,704,65,175,10,65,8,7,110,9,24,0,0,0,0
